NodeId,Title,Authors,Date
9809211,Heat Kernel Coefficients for Chern-Simons Boundary Conditions in QED,E. Elizalde and D.V. Vassilevich,1998-09-01
9809212,The classical and Quantum Analysis of a Charged Particle on the,A.A. Rodrigues Sobreira and E.R. Bezerra de Mello,1998-09-01
9809213,On gauge-fixed superbrane actions in AdS superbackgrounds,"Paolo Pasti, Dmitri Sorokin and Mario Tonin",1998-09-01
9809214,Bosonic Casimir effect in external magnetic field,"M.V. Cougo-Pinto, C. Farina, M. R. Negrao and A. C. Tort",1998-09-01
9809215,Fermionic Casimir effect in an external magnetic field,"M. V. Cougo-Pinto, C. Farina, A. C. Tort",1998-09-01
9809216,Magnetic permeability of constrained scalar QED vacuum,"M. V. Cougo-Pinto, C. Farina, M. R. Negrao and A. C. Tort",1998-09-01
9810201,"Non-Spherical Horizons, I",David R. Morrison and M. Ronen Plesser,1998-10-01
9810202,On the phase diagram of the discrete $Z_6$ spin models,"Patrick Dorey, Paolo Provero, Roberto Tateo and Stefano Vinti",1998-10-01
9810203,"SL(2,Z) S-duality of Super D-string Action in Type IIB Supergravity","Patrick Dorey, Paolo Provero, Roberto Tateo and Stefano Vinti",1998-10-01
9810204,Black Holes of D=5 Supergravity,"J.P. Gauntlett, R.C. Myers and P.K. Townsend",1998-10-01
9810205,BTZ black holes from the five-dimensional general relativity with a,Youngjai Kiem and Dahl Park,1998-10-01
9810206,Non-Supersymmetric Conformal Field Theories from Stable Anti-de Sitter,Jacques Distler and Frederic Zamora,1998-10-01
9810207,"Duality, Time-asymmetry and the Condensation of Vacuum",H.Salehi and H.R.Sepangi,1998-10-01
9810208,Miura-Like Free Field Realization Of Fermionic Casimir WB(3) Algebras,H.T.Ozer,1998-10-01
9810209,Quantum effects for extrinsic geometry of strings via the generalized,"B.G. Konopelchenko, G. Landolfi",1998-10-01
9810210,Instanton Strings and HyperKaehler Geometry,R. Dijkgraaf,1998-10-01
9810211,Generalized Calogero models through reductions by discrete symmetries,Alexios P. Polychronakos,1998-10-01
9810212,Higher order BRST and anti-BRST operators and cohomology for compact Lie,"C. Chryssomalakos, J. A. de Azcarraga, A. J. Macfarlane and J. C.",1998-10-01
9810213,"Dualities and the SL(2,Z) Anomaly",Sunil Mukhi (Harvard and Tata Institute),1998-10-01
9810214,Non-tachyonic open descendants of the 0B string theory,Sunil Mukhi (Harvard and Tata Institute),1998-10-01
9810215,On the Structure of Space-Time at the Planck Scale,"A. Kempf (IFT, Univ. of Florida)",1998-10-01
9810216,Exact BPS monopole solution in a self-dual background,Choonkyu Lee and Q-Han Park,1998-10-01
9810217,The quantization of the chiral Schwinger model based on the BFT-BFV,"Mu-In Park, Young-Jai Park, and Sean J. Yoon",1998-10-01
9810218,The quark-composites approach to QCD: The nucleons,G. De Franceschi and F. Palumbo,1998-10-02
9810219,Gauge Bundles and Born-Infeld on the Noncommutative Torus,"C. Hofman, E. Verlinde",1998-10-02
9810220,Algebraic approach in unifying quantum integrable models,"C. Hofman, E. Verlinde",1998-10-02
9810221,The velocities of light in modified QED vacua,K. Scharnhorst (Humboldt University Berlin),1998-10-02
9810222,Higgs Mechanism in Nontrivial Background,K. Scharnhorst (Humboldt University Berlin),1998-10-02
9810223,On Renormalization Group Flows and Exactly Marginal Operators in Three,Matthew J. Strassler,1998-10-02
9810224,Black Holes and the Super Yang-Mills diagram. II,V. Sahakian and E. Martinec,1998-10-02
9810225,Thermodynamics of spinning D3-branes,Steven S. Gubser (Harvard),1998-10-02
9810226,"Novel supermultiplets of SU(2,2|4) and the AdS_5/CFT_4 duality","M. Gunaydin, D. Minic and M. Zagermann",1998-10-02
9810227,Non-Extreme Black Holes of Five Dimensional N=2 AdS Supergravity,"K. Behrndt, M. Cvetic, and W. A. Sabra",1998-10-02
9810228,Massive Fields with Arbitrary Integer Spin in Homogeneous,S. M. Klishevich,1998-10-02
9810229,Gauge Gravity and Conservation Laws in Higher Order Anisotropic Spaces,S. M. Klishevich,1998-10-02
9810230,"Superconformal mechanics, black holes, and non-linear realizations","J. A. de Azcarraga, J. M. Izquierdo, J. C. Perez Bueno and P. K.",1998-10-02
9810231,Arbitrary spin massless bosonic fields in d-dimensional anti-de Sitter,"J. A. de Azcarraga, J. M. Izquierdo, J. C. Perez Bueno and P. K.",1998-10-02
9810232,The Feynman Variational Principle in the Worldline Representation of,"R. Rosenfelder (Paul Scherrer Institute, Switzerland), C. Alexandrou",1998-10-02
9810233,Poisson Brackets of Normal-Ordered Wilson Loops,C.-W. H. Lee and S. G. Rajeev,1998-10-02
9810234,Functional Approach to Phase Space Formulation of Quantum Mechanics,"A. K. Aringazin (Karaganda State University, Kazakstan)",1998-10-02
9810235,Superfield Formulation of the Phase Space Path Integral,"I.A. Batalin, K. Bering and P.H. Damgaard",1998-10-02
9810236,Glueball calculations in large-N_c gauge theory,"S. Dalley (CERN), B. van de Sande (Uni. Erlangen)",1998-10-02
9810237,"Nonabelian Berry Phase, Yang-Mills Instanton and USp(2k) Matrix Model","B. Chen, H. Itoyama and H. Kihara",1998-10-03
9810238,Two-Dimensional Bosonization from Variable Shifts in the Path Integral,Jan B. Thomassen,1998-10-03
9810239,Non-holomorphic effective potential in N = 4 SU(n) SYM,"E. I. Buchbinder, I. L. Buchbinder and S. M. Kuzenko",1998-10-04
9810240,String Primer,"E. Alvarez, P. Meessen (U. Autonoma de Madrid)",1998-10-04
9810241,(In-)Consistencies in the relativistic description of excited states in,S. Ahlig and R. Alkofer,1998-10-05
9810242,An Example of Poincare Symmetry with a Central Charge,E. Karat,1998-10-04
9810243,Multi-Instantons and Maldacena's Conjecture,"N. Dorey, T.J. Hollowood, V.V. Khoze, M.P.Mattis, and S. Vandoren",1998-10-05
9810244,Three Dimensional SCFT from M2 Branes at Conifold Singularities,"Kyungho Oh, Radu Tatar",1998-10-05
9810245,T-Duality and Spinning Solutions in 2 + 1 Gravity,Chiang-Mei Chen,1998-10-05
9810246,"Renorm-group, Causality and Non-power Perturbation Expansion in QFT",Chiang-Mei Chen,1998-10-05
9810247,Are Strings Thermostrings?,"Zahid Zakir (Institute of Noosphere, Tashkent, Uzbekistan)",1998-10-05
9810248,Logarithmic Universality in Random Matrix Theory,K. Splittorff,1998-10-05
9810249,Quantum Global Strings and Their Correlation Functions,H. Fort and E. Marino,1998-10-05
9810250,3-Sasakian Manifolds,Charles P. Boyer and Krzysztof Galicki,1998-10-05
9810251,Entropy of 2D black holes from counting microstates,Mariano Cadoni and Salvatore Mignemi,1998-10-05
9810252,On a different BRST constructions for a given Lie algebra,A.Pashnev and M.Tsulaia,1998-10-05
9810253,Calculable Dynamical Supersymmetry Breaking on Deformed Moduli Spaces,"Z. Chacko, Markus A. Luty, Eduardo Ponton",1998-10-05
9810254,N=1 Supersymmetric Gauge Theories and Supersymmetric 3-cycles,"Andreas Karch, Dieter Lust and Andre Miemiec",1998-10-05
9810255,"Calogero model and sL(2,R) algebra","C. Gonera and P. Kosinski (University of Lodz, Poland)",1998-10-06
9810256,Weyl Anomaly in Higher Dimensions and Feynman Rules in Coordinate Space,Shoichi Ichinose and Noriaki Ikeda,1998-10-06
9810257,New IR Dualities in Supersymmetric Gauge Theory in Three Dimensions,Micha Berkooz and Anton Kapustin,1998-10-06
9811201,D-branes on Nonabelian Threefold Quotient Singularities,"Brian R. Greene, C. I. Lazaroiu, Mark Raugas",1998-10-31
9811202,Inequivalent Quantization in the Skyrme Model,"H. Ikemori, S. Kitakado, H. Nakatani, H. Otsu, T. Sato",1998-10-31
9811203,Liouville central charge in quantum Teichmuller theory,R. M. Kashaev,1998-10-31
9811204,Graviton scattering in matrix theory and supergravity,M. Fabbrichesi,1998-10-31
9811205,The Hausdorff dimension in polymerized quantum gravity,Martin G. Harris and John F. Wheater,1998-10-31
9811206,Schwinger Model Green functions with topological effects,Tomasz Radozycki,1998-10-31
9811207,"The Dynamics of D-3-brane Dyons and Toric Hyper-K\""ahler manifolds",Tomasz Radozycki,1998-11-01
9811208,On the construction of gauge theories from non critical type 0 strings,Gabriele Ferretti and Dario Martelli,1998-11-01
9811209,Superconformal Ward Identities for Green Functions with Multiple,Johanna Erdmenger and Christian Rupp,1998-11-01
9811210,Does the Weyl ordering prescription lead to the correct energy levels,"Jorge Ananias Neto and Wilson Oliveira(Departamento de Fisica,",1998-11-01
9811211,Orbifold analysis of broken bulk symmetries,"J. Fuchs, C. Schweigert",1998-11-02
9811212,The Microscopic Spectral Density of the QCD Dirac Operator,"J. Fuchs, C. Schweigert",1998-11-02
9811213,T-Duality and Ramond-Ramond Backgrounds in the Matrix Model,"Daniel Brace, Bogdan Morariu, Bruno Zumino",1998-11-02
9811214,3-manifold topology and the Donaldson-Witten partition function,Marcos Marino and Gregory Moore,1998-11-02
9811215,Off-critical correlations in the Ashkin-Teller model,G. Delfino,1998-11-02
9811216,Renormalization Group for Matrix Models with Branching Interactions,Gabrielle Bonnet and Francois David,1998-11-02
9811217,Heterotic String/F-theory Duality from Mirror Symmetry,P. Berglund and P. Mayr,1998-11-02
9811218,The Modular and Renormalisation Groups in the Quantum Hall Effect,Brian P. Dolan,1998-11-02
9811219,Casimir Theory of the Relativistic Piecewise Uniform String,Brian P. Dolan,1998-11-02
9811220,Dynamical Aspects of Large N Reduced Models,"Tomohiro Hotta (Univ. of Tokyo), Jun Nishimura (Nagoya Univ. & NBI)",1998-11-02
9811221,Dynamical Generation of the Primordial Magnetic Field by Ferromagnetic,Paolo Cea and Luigi Tedesco,1998-11-02
9811222,Functional Evolution of Free Quantum Fields,C. G. Torre and M. Varadarajan,1998-11-02
9811223,Degenerate Odd Poisson Bracket on Grassmann Variables,V.A. Soroka,1998-11-02
9811224,Remarks on Two-Loop Free Energy in N=4 Supersymmetric Yang-Mills Theory,A. Fotopoulos and T.R. Taylor,1998-11-02
9811225,Light-front Quantized Chiral Schwinger Model and its Vacuum Structure,A. Fotopoulos and T.R. Taylor,1998-11-02
9811226,Niemeier self-dual lattices and topological phase transitions,"S.A.Bulgadaev (Landau Institute, Moscow)",1998-11-03
9811227,Nuclearity and split for thermal quantum field theories,Christian Jaekel,1998-11-03
9811228,Quartic Gauge Couplings from K3 Geometry,"W. Lerche, S. Stieberger and N.P. Warner",1998-11-03
9811229,Classical description of spinning degrees of freedom of relativistic,A.A. Deriglazov and D.M. Gitman,1998-11-03
9811230,Generalized Conifolds and 4d N=1 SCFT,"S.Gubser, N. Nekrasov, S. L. Shatashvili",1998-11-03
9811231,The Quantum Noether Condition in terms of interacting fields,Tobias Hurth and Kostas Skenderis,1998-11-03
9811232,"Partial breaking of global D=4 supersymmetry, constrained superfields,",M. Rocek and A.A. Tseytlin,1998-11-03
9811233,Current trends in axiomatic quantum field theory,Detlev Buchholz,1998-11-03
9811234,The SO(32) Heterotic and Type IIB Membranes,F. Aldabe and A.L. Larsen,1998-11-03
9811235,A continuum limit of the chiral Jacobian in lattice gauge theory,F. Aldabe and A.L. Larsen,1998-11-03
9811236,Pressure of the Non-equilibrium O(N) Phi^{4} Theory in the Large N Limit,P.Jizba and E.S.Tututi (DAMTP-Cambridge),1998-11-03
9811237,Boundary Deformation Theory and Moduli Spaces of D-Branes,A. Recknagel and V. Schomerus,1998-11-04
9811238,The baby Skyrme models and their multi-skyrmions,"Tom Weidig (Centre for Particle Theory, University of Durham)",1998-11-04
9811239,The associative algebras of conformal field theory,David Brungs and Werner Nahm,1998-11-04
9811240,Toric geometry and F-theory/Heterotic Duality in Four Dimensions,Govindan Rajesh,1998-11-04
9811241,Dirac Variables and Zero Modes of Gauss Constraint in Finite-Volume,"S. Gogilidze, N. Ilieva, V.N. Pervushin",1998-11-04
9811242,Dirac fields in a Bohm-Aharonov background and spectral boundary,"C. G. Beneventano, M. De Francia and E. M. Santangelo",1998-11-04
9811243,A speculative remark on holography,R. Dawid,1998-11-04
9811244,"Partial breaking of N=1, D=10 supersymmetry","S. Bellucci, E. Ivanov, S. Krivonos",1998-11-04
9811245,String Theory on AdS_3 x S^3 x S^3 x S^1,"Shmuel Elitzur, Ofer Feinerman, Amit Giveon, David Tsabar",1998-11-04
9811246,Can conformal Transformations change the fate of 2D black holes?,"J. Cruz, A. Fabbri and J. Navarro-Salas",1998-11-04
9811247,Exact solution of double-delta function Bose gas through interacting,"J. Cruz, A. Fabbri and J. Navarro-Salas",1998-11-04
9811248,SU(N)-Gauge Theories in Polyakov Gauge on the Torus,"C. Ford, T. Tok and A. Wipf",1998-11-04
9811249,Interactions in Abelian and Yang-Mills Theories,Jiannis Pachos (IJS),1998-11-05
9811250,On the response of detectors in classical electromagnetic backgrounds,L. Sriramkumar,1998-11-05
9811251,N=8 BPS black holes preserving 1/8 supersymmetry,"M. Bertolini, P. Fre`, M. Trigiante",1998-11-05
9811252,Linear Odd Poisson Bracket on Grassmann Variables,V.A. Soroka,1998-11-05
9811253,Generalized Gauge Transformations and Regularized $\lambda\phi^4$-type,Winder A. Moura-Melo and J.A. Helayel-Neto,1998-11-05
9811254,The Light-Cone Vacuum in 1+1 Dimensional Super-Yang-Mills Theory,"F.Antonuccio, O.Lunin, S.Pinsky, S.Tsujimaru",1998-11-05
9811255,Screening of Fractional Charges in (2+1)-dimensional QED,"D. Diakonov, K. Zarembo",1998-11-05
9811256,Hamiltonian Approach to Poisson Lie T-Duality,A. Stern,1998-11-05
9811257,General Scalar Exchange in AdS_d+1,A. Stern,1998-11-05
9811258,D-branes on Three-dimensional Nonabelian Orbifolds,Tomomi Muto,1998-11-06
9812201,String Theory and Beyond,M. Rudolph,1998-12-01
9812202,Effective actions on the squashed three-sphere,J.S.Dowker,1998-12-01
9812203,The Glorious Days of Physics - Renormalization of Gauge theories,J.S.Dowker,1998-12-01
9812204,Topological Aspects of Quantum Chromodynamics,J.S.Dowker,1998-12-01
9812205,"M theory, Joyce Orbifolds and Super Yang-Mills",J.S.Dowker,1998-12-01
9812206,"Geometrical Finiteness, Holography, and the BTZ Black Hole","Danny Birmingham, Conall Kennedy, Siddhartha Sen, and Andy Wilkins",1998-12-01
9812207,Dilaton transformation under abelian and non-abelian T-duality in the,"J.De Jaegher, J. Raeymaekers, A. Sevrin and W. Troost",1998-12-01
9812208,A simplified version of Higher Covariant Derivative regularization,T. D. Bakeyev,1998-12-01
9812209,"Uncovering Infinite Symmetries on [p,q] 7-branes: Kac-Moody Algebras and","Oliver DeWolfe, Tamas Hauer, Amer Iqbal and Barton Zwiebach",1998-12-01
9812210,The Non-Perturbative SO(32) Heterotic String,C.M. Hull,1998-12-01
9812211,"Anharmonic oscillators, the thermodynamic Bethe ansatz, and nonlinear",Patrick Dorey and Roberto Tateo,1998-12-01
9812212,Degeneration of ALF D_n Metrics,"G. Chalmers, M. Rocek, S. Wiles",1998-12-01
9812213,A New Approach to Axial Vector Model Calculations II,"F. A. Dilkes, D. G. C. McKeon and Christian Schubert",1998-12-01
9812214,On Some Sigma Models with Potentials and the Klein-Gordon Type Equations,R.Myrzakulov,1998-12-01
9812215,Soliton Solution of the Integrable Coupled Nonlinear Schrodinger,Freddy P. Zen and Hendry I. Elim,1998-12-01
9812216,Light-Cone Gauge Quantization of String Theories on $AdS_3$ Space,Ming Yu and Bo Zhang,1998-12-01
9812217,Canonical Quantization for the Light-Front Weyl Gauge,Ming Yu and Bo Zhang,1998-12-01
9812218,AdS_7/CFT_6 Correspondence and Matrix Models of M5-Branes,"Hidetoshi Awata, Shinji Hirano",1998-12-02
9812219,Noncommutative Open String and D-brane,Chong-Sun Chu and Pei-Ming Ho,1998-12-02
9812220,Near-Horizon Supergravity Superspace,Chong-Sun Chu and Pei-Ming Ho,1998-12-02
9812221,One-loop Energy Corrections in the Nonabelian Gauge Field Theory in 2+1,"V.Ch.Zhukovsky, N.A.Peskov",1998-12-02
9812222,Spinorial density matrix equation and gauge covariance,"F.C. Khanna, A.E. Santana, A. Matos Neto, J.D.M. Vianna and T. Kopf",1998-12-02
9812223,"Galilei covariance and (4,1) de Sitter space","A. E. Santana, F. C. Khanna and Y. Takahashi",1998-12-02
9812224,Spacetime-Filling Branes and Strings with Sixteen Supercharges,"E. Bergshoeff, E. Eyras, R. Halbersma, C.M. Hull, Y. Lozano, J.P. van",1998-12-02
9812225,Brane Actions and String Dualities,Eduardo Eyras and Yolanda Lozano,1998-12-02
9812226,D-branes in Orbifold Singularities and Equivariant K-Theory,Eduardo Eyras and Yolanda Lozano,1998-12-02
9812227,String Junctions and the BPS Spectrum of N=2 SU(2) Theory with Massive,Yukiko Ohtake,1998-12-02
9812228,Radiative Effects in Gauge Models with Homogeneous Condensate and Curved,"V.Ch.Zhukovsky, V.V.Khudyakov, I.V.Mamsurov",1998-12-02
9812229,World-line approach to the Bern-Kosower formalism in two-loop Yang-Mills,Haru-Tada Sato and Michael G. Schmidt (Heidelberg U.),1998-12-02
9812230,Path-Integral Formulation of Dirichlet String in General Backgrounds,Haru-Tada Sato and Michael G. Schmidt (Heidelberg U.),1998-12-02
9812231,Lagrangian Formulation of Connes' Gauge Theory,Haru-Tada Sato and Michael G. Schmidt (Heidelberg U.),1998-12-02
9812232,Calogero-Moser Models III: Elliptic Potentials and Twisting,Haru-Tada Sato and Michael G. Schmidt (Heidelberg U.),1998-12-02
9812233,Vacuum amplification of the high-frequency electromagnetic radiation,G. A. Vilkovisky (Lebedev Institute),1998-12-02
